uid,vid,rate,time
233,180,3,22613
50,268,3,22614
680,394,3,22615
932,315,2,22616
799,428,4,22617
273,348,4,22618
206,147,5,22619
299,419,3,22620
452,487,3,22621
977,382,4,22622
786,434,2,22623
799,105,3,22624
533,232,3,22625
633,128,3,22626
821,216,3,22627
659,57,2,22628
930,236,3,22629
581,453,3,22630
700,241,3,22631
574,484,4,22632
240,444,3,22633
696,258,2,22634
740,222,3,22635
98,246,2,22636
556,398,3,22637
272,398,3,22638
516,469,4,22639
429,10,3,22640
959,347,3,22641
909,38,3,22642
450,438,4,22643
41,202,4,22644
93,485,2,22645
516,51,2,22646
149,204,3,22647
811,498,3,22648
370,468,4,22649
698,484,4,22650
664,382,3,22651
627,148,2,22652
731,191,3,22653
744,323,3,22654
220,46,2,22655
126,290,2,22656
726,6,3,22657
695,115,3,22658
563,365,2,22659
45,392,3,22660
953,22,3,22661
130,126,3,22662
444,264,2,22663
308,195,3,22664
432,472,3,22665
965,47,3,22666
890,81,4,22667
108,262,3,22668
866,30,3,22669
357,55,3,22670
479,354,3,22671
188,475,3,22672
4,285,3,22673
789,144,4,22674
393,454,3,22675
707,425,3,22676
26,126,4,22677
134,22,3,22678
330,116,3,22679
391,7,3,22680
612,260,3,22681
198,85,3,22682
739,385,2,22683
471,178,3,22684
449,239,3,22685
523,302,3,22686
745,182,3,22687
793,357,3,22688
375,428,3,22689
701,325,3,22690
726,257,3,22691
537,269,3,22692
81,357,2,22693
184,287,3,22694
61,370,2,22695
506,461,3,22696
29,396,3,22697
935,30,2,22698
292,172,2,22699
613,127,3,22700
85,314,3,22701
27,121,4,22702
250,60,2,22703
402,170,3,22704
442,271,3,22705
836,299,3,22706
112,193,3,22707
393,430,3,22708
18,339,4,22709
604,216,3,22710
464,178,2,22711
908,190,3,22712
492,399,3,22713
948,162,3,22714
294,66,4,22715
72,231,3,22716
700,49,3,22717
308,301,3,22718
307,123,2,22719
668,260,3,22720
194,329,3,22721
350,330,3,22722
767,464,3,22723
935,488,3,22724
199,371,4,22725
507,385,3,22726
579,445,3,22727
79,232,2,22728
697,104,3,22729
468,324,2,22730
441,418,3,22731
653,398,4,22732
901,271,3,22733
342,123,3,22734
222,489,3,22735
685,190,3,22736
118,274,4,22737
75,108,3,22738
630,460,3,22739
880,257,3,22740
531,118,2,22741
276,254,3,22742
263,166,3,22743
676,28,4,22744
466,34,3,22745
748,293,3,22746
601,202,4,22747
739,418,4,22748
67,130,3,22749
876,110,5,22750
523,287,2,22751
686,318,3,22752
665,42,4,22753
874,204,2,22754
683,293,3,22755
284,310,2,22756
563,114,3,22757
18,34,2,22758
47,232,3,22759
218,109,3,22760
765,187,3,22761
30,258,3,22762
674,343,3,22763
307,70,4,22764
306,55,3,22765
98,20,4,22766
896,107,3,22767
564,5,3,22768
230,481,3,22769
81,445,3,22770
216,334,4,22771
558,351,3,22772
873,240,3,22773
689,81,3,22774
798,191,2,22775
924,142,3,22776
825,278,2,22777
933,40,2,22778
458,270,3,22779
86,2,3,22780
722,0,2,22781
983,496,3,22782
586,477,2,22783
497,394,3,22784
955,230,4,22785
448,75,4,22786
259,24,4,22787
199,462,4,22788
938,93,4,22789
935,351,3,22790
107,354,3,22791
468,94,4,22792
867,90,4,22793
43,455,3,22794
954,383,2,22795
22,233,3,22796
697,310,3,22797
416,332,3,22798
574,102,3,22799
499,315,3,22800
482,188,3,22801
847,459,3,22802
188,350,4,22803
580,113,3,22804
103,107,3,22805
507,344,3,22806
943,265,3,22807
854,208,3,22808
681,482,3,22809
472,193,4,22810
858,429,3,22811
392,122,3,22812
688,3,4,22813
351,28,2,22814
597,46,3,22815
76,342,3,22816
190,30,4,22817
35,244,3,22818
423,350,4,22819
187,14,4,22820
333,482,3,22821
215,157,3,22822
925,154,4,22823
240,295,3,22824
461,44,3,22825
494,458,2,22826
174,491,4,22827
345,55,3,22828
565,340,3,22829
776,373,3,22830
750,320,4,22831
107,197,3,22832
896,213,3,22833
498,245,3,22834
396,37,3,22835
496,172,3,22836
104,39,3,22837
478,398,4,22838
433,129,4,22839
692,478,3,22840
921,193,3,22841
842,288,3,22842
465,340,3,22843
58,350,4,22844
537,477,3,22845
102,20,3,22846
944,79,1,22847
838,469,3,22848
710,321,3,22849
548,13,3,22850
455,220,3,22851
875,390,4,22852
677,172,3,22853
661,171,4,22854
80,335,2,22855
224,358,4,22856
34,357,4,22857
187,223,4,22858
642,373,3,22859
962,455,3,22860
493,350,3,22861
310,8,3,22862
580,27,3,22863
910,368,3,22864
474,233,3,22865
30,314,3,22866
231,337,4,22867
565,451,4,22868
980,174,4,22869
297,278,3,22870
364,85,3,22871
576,88,2,22872
53,117,4,22873
360,475,3,22874
228,266,3,22875
830,21,3,22876
949,246,4,22877
984,372,4,22878
468,419,4,22879
825,19,3,22880
399,475,2,22881
183,348,2,22882
561,89,3,22883
615,193,3,22884
73,268,4,22885
14,328,3,22886
794,391,3,22887
709,483,3,22888
433,343,3,22889
194,409,3,22890
35,404,3,22891
204,307,3,22892
650,263,3,22893
56,109,3,22894
685,495,3,22895
717,224,3,22896
385,63,3,22897
763,435,3,22898
960,266,3,22899
901,351,3,22900
462,331,3,22901
319,356,4,22902
92,182,3,22903
299,213,3,22904
493,141,3,22905
594,388,4,22906
610,280,2,22907
433,101,3,22908
840,377,3,22909
582,372,3,22910
337,385,2,22911
883,265,4,22912
491,129,4,22913
59,300,3,22914
508,391,3,22915
953,118,3,22916
774,482,2,22917
470,327,3,22918
20,96,3,22919
814,0,2,22920
907,202,3,22921
943,127,3,22922
349,131,4,22923
545,86,2,22924
31,258,3,22925
475,323,3,22926
824,369,3,22927
971,407,3,22928
32,386,4,22929
387,285,3,22930
837,48,4,22931
797,455,3,22932
593,143,4,22933
948,389,3,22934
791,370,4,22935
603,223,2,22936
216,155,3,22937
788,7,3,22938
35,123,3,22939
8,39,3,22940
468,178,3,22941
640,446,4,22942
500,372,4,22943
67,457,2,22944
665,423,4,22945
514,363,4,22946
889,264,4,22947
927,450,3,22948
515,261,3,22949
328,281,2,22950
897,449,4,22951
369,84,3,22952
853,386,3,22953
546,113,3,22954
570,37,3,22955
544,376,2,22956
398,202,3,22957
201,99,3,22958
397,449,3,22959
812,303,3,22960
939,117,3,22961
420,242,3,22962
540,226,4,22963
500,339,3,22964
212,417,3,22965
698,112,4,22966
372,298,3,22967
672,18,2,22968
775,158,3,22969
10,7,3,22970
152,112,4,22971
659,37,3,22972
134,372,3,22973
460,422,2,22974
234,254,3,22975
585,327,3,22976
361,373,4,22977
787,208,3,22978
266,143,3,22979
996,41,3,22980
735,345,4,22981
505,51,2,22982
420,307,3,22983
136,418,3,22984
194,94,3,22985
489,390,3,22986
257,24,2,22987
231,331,3,22988
605,349,3,22989
220,296,4,22990
202,498,2,22991
947,342,3,22992
592,204,3,22993
992,448,3,22994
891,487,3,22995
76,37,3,22996
706,463,3,22997
41,454,2,22998
181,244,3,22999
194,77,4,23000
387,414,3,23001
636,140,3,23002
26,314,3,23003
320,447,3,23004
792,292,3,23005
753,235,3,23006
714,456,2,23007
891,326,3,23008
653,93,3,23009
663,252,3,23010
509,102,2,23011
90,192,4,23012
165,89,3,23013
837,314,2,23014
779,437,3,23015
50,165,3,23016
685,226,2,23017
265,8,3,23018
86,93,3,23019
51,178,4,23020
277,238,2,23021
584,338,3,23022
71,373,3,23023
579,4,2,23024
850,237,2,23025
465,120,3,23026
412,210,4,23027
773,324,3,23028
569,42,3,23029
503,196,2,23030
71,90,3,23031
548,490,3,23032
825,236,3,23033
804,465,2,23034
153,169,3,23035
271,405,3,23036
109,150,3,23037
430,450,3,23038
642,267,3,23039
22,366,3,23040
650,489,3,23041
819,238,3,23042
433,440,3,23043
703,126,3,23044
941,28,4,23045
632,197,4,23046
685,143,4,23047
481,178,3,23048
868,10,4,23049
650,446,3,23050
436,252,3,23051
856,313,4,23052
18,159,4,23053
817,121,3,23054
459,168,3,23055
610,69,4,23056
25,247,3,23057
896,208,3,23058
226,410,2,23059
705,483,3,23060
832,9,3,23061
94,120,3,23062
125,36,2,23063
68,296,4,23064
685,460,2,23065
44,122,4,23066
381,471,4,23067
26,192,4,23068
496,339,3,23069
135,194,3,23070
48,95,2,23071
506,491,2,23072
120,248,3,23073
984,216,2,23074
625,13,2,23075
573,42,3,23076
922,239,2,23077
95,26,2,23078
835,382,3,23079
241,486,4,23080
970,239,3,23081
303,66,3,23082
280,191,4,23083
118,151,3,23084
776,391,3,23085
230,350,3,23086
760,58,3,23087
862,451,3,23088
131,356,2,23089
647,41,3,23090
304,5,4,23091
328,169,2,23092
910,337,4,23093
726,68,4,23094
881,26,4,23095
736,321,3,23096
506,233,2,23097
485,442,3,23098
50,148,4,23099
926,74,3,23100
817,91,3,23101
367,423,4,23102
579,234,3,23103
873,143,3,23104
75,85,3,23105
226,362,3,23106
958,55,3,23107
591,23,3,23108
738,27,2,23109
120,489,2,23110
604,340,3,23111
623,377,3,23112
344,486,3,23113
30,142,4,23114
878,297,3,23115
226,357,4,23116
249,49,3,23117
725,379,3,23118
388,431,3,23119
780,287,3,23120
706,253,3,23121
590,474,3,23122
755,90,3,23123
925,5,3,23124
792,411,2,23125
957,149,3,23126
323,398,4,23127
281,190,3,23128
785,72,2,23129
958,317,3,23130
499,67,3,23131
815,433,3,23132
62,452,4,23133
492,133,2,23134
441,306,3,23135
779,222,3,23136
942,125,4,23137
264,6,3,23138
178,467,4,23139
495,182,3,23140
991,442,3,23141
951,405,3,23142
227,235,3,23143
145,57,3,23144
295,240,3,23145
856,286,4,23146
951,162,4,23147
25,451,3,23148
105,239,2,23149
851,417,3,23150
331,399,3,23151
890,41,3,23152
644,316,3,23153
555,34,3,23154
875,346,4,23155
383,0,3,23156
737,298,4,23157
287,235,2,23158
870,446,4,23159
32,94,3,23160
204,108,3,23161
833,29,4,23162
265,22,3,23163
608,38,3,23164
172,247,3,23165
890,412,4,23166
413,161,3,23167
691,102,3,23168
4,138,3,23169
213,159,3,23170
919,394,4,23171
138,144,2,23172
671,82,3,23173
666,287,3,23174
316,280,2,23175
575,191,3,23176
155,423,3,23177
499,90,3,23178
653,41,3,23179
760,294,4,23180
769,336,3,23181
0,108,2,23182
927,466,4,23183
124,63,3,23184
205,414,3,23185
953,337,4,23186
243,77,3,23187
622,141,4,23188
215,452,4,23189
527,452,3,23190
565,140,3,23191
379,335,3,23192
78,414,3,23193
452,148,4,23194
638,157,2,23195
790,37,3,23196
156,332,4,23197
287,111,3,23198
90,353,3,23199
812,48,3,23200
160,3,3,23201
401,197,3,23202
319,411,3,23203
363,376,4,23204
441,474,3,23205
765,89,3,23206
311,19,4,23207
588,219,3,23208
673,496,3,23209
342,393,3,23210
626,93,2,23211
917,132,3,23212
500,171,4,23213
625,8,3,23214
810,259,4,23215
681,320,3,23216
97,168,3,23217
959,310,3,23218
729,401,3,23219
911,342,3,23220
429,419,3,23221
857,449,3,23222
555,499,2,23223
772,284,2,23224
637,259,3,23225
494,354,2,23226
213,304,4,23227
199,235,3,23228
852,135,3,23229
889,435,2,23230
627,452,3,23231
916,154,3,23232
421,388,4,23233
340,316,4,23234
903,341,3,23235
529,387,4,23236
3,164,3,23237
638,398,3,23238
212,47,3,23239
557,45,3,23240
47,186,3,23241
501,119,3,23242
643,458,2,23243
530,440,2,23244
786,474,2,23245
743,41,3,23246
603,260,3,23247
962,281,3,23248
585,215,3,23249
445,220,4,23250
620,134,3,23251
939,342,3,23252
237,154,4,23253
937,328,3,23254
55,386,3,23255
893,396,3,23256
709,314,4,23257
37,340,4,23258
850,216,3,23259
230,451,3,23260
341,452,2,23261
256,433,4,23262
208,200,3,23263
136,127,4,23264
564,343,4,23265
393,83,3,23266
720,332,4,23267
796,35,3,23268
214,26,3,23269
657,17,4,23270
629,136,3,23271
578,390,4,23272
825,462,4,23273
29,72,3,23274
122,444,3,23275
986,227,1,23276
337,478,2,23277
272,245,3,23278
436,389,4,23279
38,408,3,23280
681,425,3,23281
314,101,3,23282
805,414,3,23283
754,156,4,23284
871,264,3,23285
256,463,3,23286
869,342,3,23287
634,455,4,23288
46,331,3,23289
9,143,3,23290
430,298,3,23291
151,486,3,23292
135,74,3,23293
872,25,3,23294
6,78,3,23295
14,431,2,23296
898,399,3,23297
206,88,4,23298
608,397,3,23299
215,458,4,23300
258,328,4,23301
453,286,2,23302
374,463,2,23303
74,241,3,23304
16,176,3,23305
258,122,2,23306
978,471,3,23307
310,110,3,23308
255,233,3,23309
967,496,4,23310
867,39,3,23311
121,449,3,23312
726,295,3,23313
797,280,3,23314
360,433,3,23315
122,336,3,23316
607,0,2,23317
602,427,4,23318
995,432,3,23319
6,119,3,23320
386,349,3,23321
640,178,3,23322
97,421,4,23323
42,182,3,23324
696,52,4,23325
739,160,2,23326
234,463,4,23327
445,357,3,23328
906,199,3,23329
947,0,2,23330
525,477,2,23331
212,377,3,23332
485,473,3,23333
360,269,3,23334
167,377,3,23335
930,169,2,23336
593,403,4,23337
827,136,2,23338
232,114,4,23339
251,492,3,23340
288,48,2,23341
451,3,3,23342
890,175,3,23343
271,430,3,23344
25,69,3,23345
292,405,2,23346
233,230,2,23347
797,73,3,23348
120,462,3,23349
517,23,3,23350
705,167,4,23351
376,499,4,23352
910,436,3,23353
852,209,3,23354
644,344,4,23355
803,457,3,23356
498,173,4,23357
662,87,3,23358
812,265,3,23359
309,69,3,23360
204,340,3,23361
31,42,3,23362
117,376,3,23363
14,321,4,23364
910,114,3,23365
336,19,3,23366
689,261,4,23367
590,380,2,23368
119,25,2,23369
533,200,3,23370
63,459,3,23371
725,313,3,23372
982,292,3,23373
589,215,4,23374
455,473,3,23375
735,376,3,23376
539,479,2,23377
981,304,3,23378
712,66,3,23379
472,358,3,23380
125,459,4,23381
860,194,4,23382
936,173,3,23383
86,342,2,23384
822,465,3,23385
394,483,3,23386
665,455,3,23387
524,163,4,23388
999,254,3,23389
895,491,3,23390
575,306,3,23391
75,21,3,23392
59,385,2,23393
55,167,4,23394
411,204,3,23395
190,481,3,23396
918,54,3,23397
415,339,4,23398
795,379,4,23399
775,258,3,23400
349,88,4,23401
436,221,3,23402
412,494,4,23403
349,481,3,23404
600,464,3,23405
58,151,3,23406
933,27,3,23407
224,317,4,23408
995,50,3,23409
774,278,3,23410
557,473,4,23411
845,105,3,23412
795,23,4,23413
995,486,2,23414
334,432,3,23415
2,495,3,23416
257,262,4,23417
120,207,3,23418
20,392,2,23419
139,476,4,23420
791,288,3,23421
205,42,3,23422
849,117,3,23423
4,206,3,23424
634,326,3,23425
344,141,3,23426
371,231,2,23427
163,34,3,23428
363,433,2,23429
983,334,2,23430
10,407,3,23431
74,299,2,23432
946,400,3,23433
380,197,3,23434
852,263,3,23435
846,373,3,23436
735,121,4,23437
585,27,2,23438
462,395,3,23439
682,465,3,23440
375,420,3,23441
363,382,2,23442
215,318,3,23443
92,62,3,23444
265,205,3,23445
79,36,3,23446
10,114,3,23447
89,231,4,23448
18,51,2,23449
373,273,3,23450
93,31,3,23451
662,139,3,23452
569,460,3,23453
20,148,2,23454
220,220,4,23455
753,218,2,23456
540,462,3,23457
558,395,3,23458
57,424,3,23459
274,139,2,23460
22,388,2,23461
377,409,3,23462
372,62,3,23463
563,265,2,23464
341,166,3,23465
150,10,3,23466
987,94,3,23467
583,383,4,23468
998,47,3,23469
347,271,3,23470
429,430,3,23471
606,232,3,23472
559,207,4,23473
452,226,2,23474
500,408,3,23475
588,348,2,23476
218,359,3,23477
80,36,4,23478
613,190,3,23479
540,313,4,23480
764,250,3,23481
737,93,2,23482
414,85,3,23483
621,216,3,23484
195,482,3,23485
296,433,3,23486
43,392,2,23487
442,89,4,23488
986,154,2,23489
977,477,3,23490
620,58,3,23491
109,478,3,23492
617,386,2,23493
732,262,4,23494
593,271,3,23495
48,376,4,23496
600,427,3,23497
991,18,3,23498
2,377,3,23499
571,418,2,23500
241,28,3,23501
586,69,3,23502
594,356,3,23503
684,410,3,23504
196,345,3,23505
418,146,3,23506
272,34,3,23507
624,460,3,23508
717,157,3,23509
252,121,2,23510
511,47,3,23511
184,490,4,23512
272,100,3,23513
526,127,2,23514
209,111,4,23515
781,141,3,23516
172,352,2,23517
677,446,3,23518
118,202,4,23519
10,248,3,23520
303,247,3,23521
153,322,3,23522
536,464,3,23523
444,341,4,23524
220,109,3,23525
409,417,3,23526
601,264,3,23527
39,458,3,23528
262,157,2,23529
117,449,3,23530
767,413,3,23531
707,313,1,23532
822,13,3,23533
460,117,3,23534
216,204,3,23535
76,420,3,23536
891,171,3,23537
389,25,3,23538
127,373,4,23539
653,391,3,23540
23,469,4,23541
743,422,3,23542
176,340,3,23543
746,318,4,23544
537,265,3,23545
972,361,4,23546
628,57,4,23547
454,294,2,23548
121,158,3,23549
177,143,3,23550
327,367,3,23551
306,398,3,23552
88,238,3,23553
37,360,3,23554
590,344,3,23555
838,345,3,23556
251,327,3,23557
977,148,3,23558
15,366,3,23559
834,320,1,23560
703,316,2,23561
287,395,3,23562
350,296,4,23563
193,488,4,23564
391,442,3,23565
280,388,3,23566
300,385,4,23567
425,249,4,23568
514,173,3,23569
751,485,2,23570
405,103,4,23571
800,243,4,23572
799,366,3,23573
784,119,3,23574
849,439,3,23575
770,69,3,23576
432,182,3,23577
460,246,3,23578
117,30,4,23579
976,148,2,23580
527,272,3,23581
863,384,2,23582
879,101,3,23583
71,192,4,23584
833,110,4,23585
804,407,4,23586
346,339,2,23587
366,317,4,23588
788,105,3,23589
548,290,3,23590
421,180,3,23591
654,113,2,23592
237,425,3,23593
93,259,3,23594
106,243,3,23595
422,334,3,23596
22,360,4,23597
270,473,3,23598
139,465,3,23599
453,383,4,23600
593,376,2,23601
437,343,3,23602
421,155,3,23603
334,18,3,23604
580,447,3,23605
131,255,3,23606
720,9,4,23607
139,452,4,23608
134,254,3,23609
811,406,3,23610
769,93,3,23611
748,164,3,23612
324,147,3,23613
217,427,2,23614
619,230,2,23615
581,220,3,23616
585,178,3,23617
79,353,2,23618
670,355,3,23619
680,313,4,23620
900,160,3,23621
31,120,3,23622
726,2,3,23623
384,227,4,23624
424,475,4,23625
559,166,3,23626
388,332,3,23627
522,237,2,23628
789,240,2,23629
470,191,2,23630
523,52,3,23631
566,308,3,23632
20,18,3,23633
964,343,3,23634
861,455,4,23635
321,314,4,23636
432,481,3,23637
58,150,3,23638
770,439,3,23639
883,57,3,23640
727,61,2,23641
893,238,4,23642
292,181,3,23643
880,94,3,23644
77,448,3,23645
653,104,3,23646
260,94,3,23647
483,189,2,23648
128,318,3,23649
706,19,3,23650
810,239,3,23651
234,84,3,23652
605,41,3,23653
875,349,3,23654
452,73,2,23655
983,364,3,23656
508,114,3,23657
422,189,3,23658
943,124,3,23659
5,457,2,23660
569,426,4,23661
521,88,4,23662
845,110,4,23663
970,166,3,23664
10,109,4,23665
496,15,3,23666
32,232,4,23667
488,187,3,23668
735,58,2,23669
457,50,3,23670
270,463,3,23671
42,26,4,23672
567,120,3,23673
624,315,3,23674
114,108,3,23675
991,453,3,23676
686,111,3,23677
611,7,3,23678
958,472,3,23679
646,250,2,23680
336,239,3,23681
733,385,3,23682
144,376,2,23683
3,281,2,23684
845,327,2,23685
196,388,3,23686
639,260,3,23687
602,324,4,23688
770,421,4,23689
93,256,3,23690
135,12,3,23691
979,197,3,23692
497,177,3,23693
111,263,4,23694
413,368,3,23695
935,78,4,23696
377,255,4,23697
585,382,3,23698
672,200,3,23699
880,307,4,23700
376,32,4,23701
72,461,3,23702
503,351,3,23703
804,197,3,23704
324,387,3,23705
827,239,3,23706
975,73,3,23707
30,478,3,23708
13,204,3,23709
315,67,3,23710
639,493,2,23711
537,407,4,23712
695,136,3,23713
290,105,3,23714
974,23,3,23715
961,193,4,23716
680,35,3,23717
100,33,3,23718
888,38,3,23719
210,229,4,23720
790,79,3,23721
749,171,3,23722
837,441,2,23723
58,409,3,23724
533,364,3,23725
366,343,3,23726
749,295,3,23727
340,93,3,23728
755,10,4,23729
628,264,4,23730
523,153,3,23731
37,498,3,23732
130,381,3,23733
224,142,3,23734
430,388,3,23735
53,23,2,23736
394,120,4,23737
118,160,4,23738
982,73,3,23739
184,435,4,23740
191,426,2,23741
731,486,4,23742
632,208,4,23743
345,472,3,23744
675,267,4,23745
951,2,2,23746
49,412,2,23747
875,471,3,23748
527,167,3,23749
282,378,3,23750
325,297,3,23751
696,137,3,23752
124,421,3,23753
391,401,3,23754
479,400,3,23755
569,361,4,23756
65,427,2,23757
851,201,2,23758
